flight_legs,itinerary,origin_airport,destination_airport,start_time,end_time,fdt_duration,sectors,ground_transit_mins,duty_cost
"[3504657671, 3504658030, 3504658069, 3504658070]",STR ➔ LHR ➔ HAM ➔ ZRH ➔ HAM,STR,HAM,3595.0,4230.0,605.0,4,0.0,652.5
"[3504657671, 3504658030, 3504657985]",STR ➔ LHR ➔ HAM ➔ CDG,STR,CDG,3595.0,4115.0,490.0,3,0.0,555.0
"[3504657671, 3504658030, 3504657978, 3504658232]",STR ➔ LHR ➔ HAM ➔ SZG ➔ DUS,STR,DUS,3595.0,4220.0,595.0,4,0.0,635.0
"[3504657671, 3504658030, 3504657952]",STR ➔ LHR ➔ HAM ➔ MUC,STR,MUC,3595.0,4110.0,485.0,3,0.0,547.5
"[3504657671, 3504658030, 3504658124]",STR ➔ LHR ➔ HAM ➔ DUS,STR,DUS,3595.0,4145.0,520.0,3,0.0,552.5
"[3504657671, 3504658030, 3504657659]",STR ➔ LHR ➔ HAM ➔ STR,STR,STR,3595.0,4170.0,545.0,3,0.0,425.0
"[3504657671, 3504658030]",STR ➔ LHR ➔ HAM,STR,HAM,3595.0,3955.0,330.0,2,0.0,430.0
"[3504657671, 3504658174, 3504658139]",STR ➔ LHR ➔ DUS ➔ ARN,STR,ARN,3595.0,4290.0,665.0,3,0.0,647.5
"[3504657671, 3504658174]",STR ➔ LHR ➔ DUS,STR,DUS,3595.0,4105.0,480.0,2,0.0,497.5
"[3504658172, 3504658195, 3504658196]",LHR ➔ DUS ➔ XRY ➔ DUS,LHR,DUS,3600.0,4230.0,600.0,3,0.0,680.0
"[3504658172, 3504658229, 3504658230]",LHR ➔ DUS ➔ MLA ➔ DUS,LHR,DUS,3600.0,4230.0,600.0,3,0.0,680.0
"[3504658172, 3504658185, 3504658186]",LHR ➔ DUS ➔ AGP ➔ DUS,LHR,DUS,3600.0,4250.0,620.0,3,0.0,692.5
"[3504658172, 3504658173, 3504658174, 3504658139]",LHR ➔ DUS ➔ LHR ➔ DUS ➔ ARN,LHR,ARN,3600.0,4290.0,660.0,4,0.0,675.0
"[3504658172, 3504658173, 3504658174]",LHR ➔ DUS ➔ LHR ➔ DUS,LHR,DUS,3600.0,4105.0,475.0,3,0.0,525.0
"[3504658172, 3504658173, 3504657674]",LHR ➔ DUS ➔ LHR ➔ STR,LHR,STR,3600.0,4205.0,575.0,3,0.0,582.5
"[3504658172, 3504658173, 3504658032]",LHR ➔ DUS ➔ LHR ➔ HAM,LHR,HAM,3600.0,4230.0,600.0,3,0.0,595.0
"[3504658172, 3504658173, 3504658176]",LHR ➔ DUS ➔ LHR ➔ DUS,LHR,DUS,3600.0,4225.0,595.0,3,0.0,585.0
"[3504658172, 3504658173, 3504657597]",LHR ➔ DUS ➔ LHR ➔ CGN,LHR,CGN,3600.0,4250.0,620.0,3,0.0,597.5
"[3504658172, 3504658209, 3504658210]",LHR ➔ DUS ➔ PMI ➔ DUS,LHR,DUS,3600.0,4205.0,575.0,3,0.0,632.5
"[3504658172, 3504658209, 3504658052]",LHR ➔ DUS ➔ PMI ➔ HAM,LHR,HAM,3600.0,4245.0,615.0,3,0.0,662.5
"[3504658172, 3504658209, 3504658212]",LHR ➔ DUS ➔ PMI ➔ DUS,LHR,DUS,3600.0,4230.0,600.0,3,0.0,645.0
"[3504658172, 3504658209, 3504658202]",LHR ➔ DUS ➔ PMI ➔ DUS,LHR,DUS,3600.0,4260.0,630.0,3,0.0,660.0
"[3504658172, 3504658209, 3504657609]",LHR ➔ DUS ➔ PMI ➔ CGN,LHR,CGN,3600.0,4295.0,665.0,3,0.0,677.5
"[3504658172, 3504658209, 3504657704]",LHR ➔ DUS ➔ PMI ➔ STR,LHR,STR,3600.0,4315.0,685.0,3,0.0,677.5
"[3504658172, 3504658209, 3504657796]",LHR ➔ DUS ➔ PMI ➔ HAJ,LHR,HAJ,3600.0,4355.0,725.0,3,0.0,715.0
"[3504658172, 3504658121, 3504658031, 3504658176]",LHR ➔ DUS ➔ HAM ➔ LHR ➔ DUS,LHR,DUS,3600.0,4225.0,595.0,4,0.0,620.0
"[3504658172, 3504658121, 3504658031, 3504657597]",LHR ➔ DUS ➔ HAM ➔ LHR ➔ CGN,LHR,CGN,3600.0,4250.0,620.0,4,0.0,632.5
"[3504658172, 3504658121, 3504657925, 3504658090]",LHR ➔ DUS ➔ HAM ➔ STR ➔ BER,LHR,BER,3600.0,4255.0,625.0,4,0.0,617.5
"[3504658172, 3504658121, 3504658069, 3504658070]",LHR ➔ DUS ➔ HAM ➔ ZRH ➔ HAM,LHR,HAM,3600.0,4230.0,600.0,4,0.0,617.5
"[3504658172, 3504658121, 3504657985]",LHR ➔ DUS ➔ HAM ➔ CDG,LHR,CDG,3600.0,4115.0,485.0,3,0.0,520.0
"[3504658172, 3504658121, 3504657978, 3504658232]",LHR ➔ DUS ➔ HAM ➔ SZG ➔ DUS,LHR,DUS,3600.0,4220.0,590.0,4,0.0,600.0
"[3504658172, 3504658121, 3504657952]",LHR ➔ DUS ➔ HAM ➔ MUC,LHR,MUC,3600.0,4110.0,480.0,3,0.0,512.5
"[3504658172, 3504658121, 3504658124]",LHR ➔ DUS ➔ HAM ➔ DUS,LHR,DUS,3600.0,4145.0,515.0,3,0.0,517.5
"[3504658172, 3504658121, 3504657659]",LHR ➔ DUS ➔ HAM ➔ STR,LHR,STR,3600.0,4170.0,540.0,3,0.0,540.0
"[3504658172, 3504658121]",LHR ➔ DUS ➔ HAM,LHR,HAM,3600.0,3935.0,305.0,2,0.0,385.0
"[3504658172, 3504658211, 3504658212]",LHR ➔ DUS ➔ PMI ➔ DUS,LHR,DUS,3600.0,4230.0,600.0,3,0.0,645.0
"[3504658172, 3504658211, 3504658202]",LHR ➔ DUS ➔ PMI ➔ DUS,LHR,DUS,3600.0,4260.0,630.0,3,0.0,660.0
"[3504658172, 3504658211, 3504657609]",LHR ➔ DUS ➔ PMI ➔ CGN,LHR,CGN,3600.0,4295.0,665.0,3,0.0,677.5
"[3504658172, 3504658211, 3504657704]",LHR ➔ DUS ➔ PMI ➔ STR,LHR,STR,3600.0,4315.0,685.0,3,0.0,677.5
"[3504658172, 3504658211, 3504657796]",LHR ➔ DUS ➔ PMI ➔ HAJ,LHR,HAJ,3600.0,4355.0,725.0,3,0.0,715.0
"[3504658172, 3504658167, 3504658168]",LHR ➔ DUS ➔ BCN ➔ DUS,LHR,DUS,3600.0,4235.0,605.0,3,0.0,640.0
"[3504658172, 3504658167, 3504657680]",LHR ➔ DUS ➔ BCN ➔ STR,LHR,STR,3600.0,4290.0,660.0,3,0.0,660.0
"[3504658172, 3504658167, 3504657601]",LHR ➔ DUS ➔ BCN ➔ CGN,LHR,CGN,3600.0,4330.0,700.0,3,0.0,690.0
"[3504658172, 3504658239, 3504658064]",LHR ➔ DUS ➔ VIE ➔ HAM,LHR,HAM,3600.0,4195.0,565.0,3,0.0,580.0
"[3504658172, 3504658239, 3504658242]",LHR ➔ DUS ➔ VIE ➔ DUS,LHR,DUS,3600.0,4205.0,575.0,3,0.0,587.5
"[3504658172, 3504658239, 3504657627]",LHR ➔ DUS ➔ VIE ➔ CGN,LHR,CGN,3600.0,4220.0,590.0,3,0.0,595.0
"[3504658172, 3504658239, 3504657774]",LHR ➔ DUS ➔ VIE ➔ STR,LHR,STR,3600.0,4240.0,610.0,3,0.0,595.0
"[3504658172, 3504658275, 3504658276]",LHR ➔ DUS ➔ FCO ➔ DUS,LHR,DUS,3600.0,4235.0,605.0,3,0.0,635.0
"[3504658172, 3504658271]",LHR ➔ DUS ➔ BDS,LHR,BDS,3600.0,4070.0,440.0,2,0.0,492.5
"[3504658172, 3504658133, 3504658134, 3504658139]",LHR ➔ DUS ➔ MUC ➔ DUS ➔ ARN,LHR,ARN,3600.0,4290.0,660.0,4,0.0,662.5
"[3504658172, 3504658133, 3504658134]",LHR ➔ DUS ➔ MUC ➔ DUS,LHR,DUS,3600.0,4130.0,500.0,3,0.0,525.0
"[3504658172, 3504658133, 3504657935]",LHR ➔ DUS ➔ MUC ➔ (MUC🚌STR) ➔ HAM,LHR,HAM,3600.0,4190.0,560.0,3,57.0,633.5
"[3504658172, 3504658133, 3504657589]",LHR ➔ DUS ➔ MUC ➔ CGN,LHR,CGN,3600.0,4220.0,590.0,3,0.0,570.0
"[3504658172, 3504658133, 3504657962]",LHR ➔ DUS ➔ MUC ➔ HAM,LHR,HAM,3600.0,4230.0,600.0,3,0.0,580.0
"[3504658172, 3504658133, 3504658090]",LHR ➔ DUS ➔ MUC ➔ (MUC🚌STR) ➔ BER,LHR,BER,3600.0,4255.0,625.0,3,57.0,666.0
"[3504658172, 3504658247, 3504658114]",LHR ➔ DUS ➔ ZRH ➔ BER,LHR,BER,3600.0,4225.0,595.0,3,0.0,587.5
"[3504658172, 3504658247, 3504657631]",LHR ➔ DUS ➔ ZRH ➔ CGN,LHR,CGN,3600.0,4205.0,575.0,3,0.0,560.0
"[3504658172, 3504658247, 3504658070]",LHR ➔ DUS ➔ ZRH ➔ HAM,LHR,HAM,3600.0,4230.0,600.0,3,0.0,582.5
"[3504658172, 3504658233]",LHR ➔ DUS ➔ KRK,LHR,KRK,3600.0,4065.0,435.0,2,0.0,475.0
"[3504658172, 3504658241, 3504658242]",LHR ➔ DUS ➔ VIE ➔ DUS,LHR,DUS,3600.0,4205.0,575.0,3,0.0,587.5
"[3504658172, 3504658241, 3504657627]",LHR ➔ DUS ➔ VIE ➔ CGN,LHR,CGN,3600.0,4220.0,590.0,3,0.0,595.0
"[3504658172, 3504658241, 3504657774]",LHR ➔ DUS ➔ VIE ➔ STR,LHR,STR,3600.0,4240.0,610.0,3,0.0,595.0
"[3504658172, 3504658267]",LHR ➔ DUS ➔ BLQ,LHR,BLQ,3600.0,4080.0,450.0,2,0.0,480.0
"[3504658172, 3504658123, 3504657659]",LHR ➔ DUS ➔ HAM ➔ STR,LHR,STR,3600.0,4170.0,540.0,3,0.0,540.0
"[3504658172, 3504658123]",LHR ➔ DUS ➔ HAM,LHR,HAM,3600.0,4050.0,420.0,2,0.0,442.5
"[3504658172, 3504657871, 3504657704]",LHR ➔ DUS ➔ (DUS🚌HAJ) ➔ PMI ➔ STR,LHR,STR,3600.0,4315.0,685.0,3,165.6,815.3
"[3504658172, 3504657871, 3504657796]",LHR ➔ DUS ➔ (DUS🚌HAJ) ➔ PMI ➔ HAJ,LHR,HAJ,3600.0,4355.0,725.0,3,165.6,852.8
"[3504658172, 3504658175, 3504658176]",LHR ➔ DUS ➔ LHR ➔ DUS,LHR,DUS,3600.0,4225.0,595.0,3,0.0,585.0
"[3504658172, 3504658175, 3504657597]",LHR ➔ DUS ➔ LHR ➔ CGN,LHR,CGN,3600.0,4250.0,620.0,3,0.0,597.5
"[3504658172, 3504658263, 3504658264]",LHR ➔ DUS ➔ MXP ➔ DUS,LHR,DUS,3600.0,4250.0,620.0,3,0.0,607.5
[3504658172],LHR ➔ DUS,LHR,DUS,3600.0,3780.0,150.0,1,0.0,280.0
"[3504657784, 3504657741, 3504657753]",OLB ➔ STR ➔ RHO ➔ STR,OLB,STR,3610.0,4285.0,645.0,3,0.0,725.0
"[3504657784, 3504657661]",OLB ➔ STR ➔ KGS,OLB,KGS,3610.0,4050.0,410.0,2,0.0,510.0
"[3504657784, 3504657727]",OLB ➔ STR ➔ ATH,OLB,ATH,3610.0,4085.0,445.0,2,0.0,517.5
"[3504657784, 3504657673, 3504657674]",OLB ➔ STR ➔ LHR ➔ STR,OLB,STR,3610.0,4205.0,565.0,3,0.0,597.5
"[3504657784, 3504657673, 3504658032]",OLB ➔ STR ➔ LHR ➔ HAM,OLB,HAM,3610.0,4230.0,590.0,3,0.0,610.0
"[3504657784, 3504657673, 3504658176]",OLB ➔ STR ➔ LHR ➔ DUS,OLB,DUS,3610.0,4225.0,585.0,3,0.0,600.0
"[3504657784, 3504657673, 3504657597]",OLB ➔ STR ➔ LHR ➔ CGN,OLB,CGN,3610.0,4250.0,610.0,3,0.0,612.5
"[3504657784, 3504657658]",OLB ➔ STR ➔ HAM,OLB,HAM,3610.0,4055.0,415.0,2,0.0,457.5
"[3504657784, 3504657652, 3504657653]",OLB ➔ STR ➔ BER ➔ STR,OLB,STR,3610.0,4195.0,555.0,3,0.0,562.5
"[3504657784, 3504657652, 3504658128]",OLB ➔ STR ➔ BER ➔ DUS,OLB,DUS,3610.0,4220.0,580.0,3,0.0,572.5
"[3504657784, 3504657679, 3504657680]",OLB ➔ STR ➔ BCN ➔ STR,OLB,STR,3610.0,4290.0,650.0,3,0.0,655.0
"[3504657784, 3504657679, 3504657601]",OLB ➔ STR ➔ BCN ➔ CGN,OLB,CGN,3610.0,4330.0,690.0,3,0.0,685.0
"[3504657784, 3504657703, 3504657704]",OLB ➔ STR ➔ PMI ➔ STR,OLB,STR,3610.0,4315.0,675.0,3,0.0,672.5
"[3504657784, 3504657703, 3504657796]",OLB ➔ STR ➔ PMI ➔ HAJ,OLB,HAJ,3610.0,4355.0,715.0,3,0.0,710.0
"[3504657784, 3504657781, 3504658264]",OLB ➔ STR ➔ MXP ➔ DUS,OLB,DUS,3610.0,4250.0,610.0,3,0.0,602.5
"[3504657784, 3504657772, 3504657774]",OLB ➔ STR ➔ VIE ➔ STR,OLB,STR,3610.0,4240.0,600.0,3,0.0,590.0
"[3504658084, 3504658051, 3504658052]",SPU ➔ HAM ➔ PMI ➔ HAM,SPU,HAM,3610.0,4245.0,605.0,3,0.0,687.5
"[3504658084, 3504658051, 3504658212]",SPU ➔ HAM ➔ PMI ➔ DUS,SPU,DUS,3610.0,4230.0,590.0,3,0.0,670.0
"[3504658084, 3504658051, 3504658202]",SPU ➔ HAM ➔ PMI ➔ DUS,SPU,DUS,3610.0,4260.0,620.0,3,0.0,685.0
"[3504658084, 3504658051, 3504657609]",SPU ➔ HAM ➔ PMI ➔ CGN,SPU,CGN,3610.0,4295.0,655.0,3,0.0,702.5
"[3504658084, 3504658051, 3504657704]",SPU ➔ HAM ➔ PMI ➔ STR,SPU,STR,3610.0,4315.0,675.0,3,0.0,702.5
"[3504658084, 3504658051, 3504657796]",SPU ➔ HAM ➔ PMI ➔ HAJ,SPU,HAJ,3610.0,4355.0,715.0,3,0.0,740.0
"[3504658084, 3504658073, 3504658074]",SPU ➔ HAM ➔ MXP ➔ HAM,SPU,HAM,3610.0,4230.0,590.0,3,0.0,627.5
"[3504658084, 3504658073, 3504657635]",SPU ➔ HAM ➔ MXP ➔ CGN,SPU,CGN,3610.0,4215.0,575.0,3,0.0,610.0
"[3504658084, 3504658073, 3504657782]",SPU ➔ HAM ➔ MXP ➔ STR,SPU,STR,3610.0,4215.0,575.0,3,0.0,600.0
"[3504658084, 3504658073, 3504658264]",SPU ➔ HAM ➔ MXP ➔ DUS,SPU,DUS,3610.0,4250.0,610.0,3,0.0,632.5
"[3504658084, 3504658063, 3504658242]",SPU ➔ HAM ➔ VIE ➔ DUS,SPU,DUS,3610.0,4205.0,565.0,3,0.0,600.0
"[3504658084, 3504658063, 3504657627]",SPU ➔ HAM ➔ VIE ➔ CGN,SPU,CGN,3610.0,4220.0,580.0,3,0.0,607.5
"[3504658084, 3504658063, 3504657774]",SPU ➔ HAM ➔ VIE ➔ STR,SPU,STR,3610.0,4240.0,600.0,3,0.0,607.5
"[3504658084, 3504658031, 3504658176]",SPU ➔ HAM ➔ LHR ➔ DUS,SPU,DUS,3610.0,4225.0,585.0,3,0.0,607.5
"[3504658084, 3504658031, 3504657597]",SPU ➔ HAM ➔ LHR ➔ CGN,SPU,CGN,3610.0,4250.0,610.0,3,0.0,620.0
"[3504658084, 3504657925, 3504658090]",SPU ➔ HAM ➔ STR ➔ BER,SPU,BER,3610.0,4255.0,615.0,3,0.0,605.0
"[3504658084, 3504658069, 3504658070]",SPU ➔ HAM ➔ ZRH ➔ HAM,SPU,HAM,3610.0,4230.0,590.0,3,0.0,605.0
"[3504658084, 3504657985]",SPU ➔ HAM ➔ CDG,SPU,CDG,3610.0,4115.0,475.0,2,0.0,507.5
"[3504658084, 3504657978, 3504658232]",SPU ➔ HAM ➔ SZG ➔ DUS,SPU,DUS,3610.0,4220.0,580.0,3,0.0,587.5
"[3504658084, 3504657952]",SPU ➔ HAM ➔ MUC,SPU,MUC,3610.0,4110.0,470.0,2,0.0,500.0
[3504658084],SPU ➔ HAM,SPU,HAM,3610.0,3830.0,190.0,1,0.0,320.0
"[3504657682, 3504657727]",VLC ➔ STR ➔ ATH,VLC,ATH,3610.0,4085.0,445.0,2,0.0,535.0
"[3504657682, 3504657673, 3504657674]",VLC ➔ STR ➔ LHR ➔ STR,VLC,STR,3610.0,4205.0,565.0,3,0.0,615.0
"[3504657682, 3504657673, 3504658032]",VLC ➔ STR ➔ LHR ➔ HAM,VLC,HAM,3610.0,4230.0,590.0,3,0.0,627.5
"[3504657682, 3504657673, 3504658176]",VLC ➔ STR ➔ LHR ➔ DUS,VLC,DUS,3610.0,4225.0,585.0,3,0.0,617.5
"[3504657682, 3504657673, 3504657597]",VLC ➔ STR ➔ LHR ➔ CGN,VLC,CGN,3610.0,4250.0,610.0,3,0.0,630.0
"[3504657682, 3504657658]",VLC ➔ STR ➔ HAM,VLC,HAM,3610.0,4055.0,415.0,2,0.0,475.0
"[3504657682, 3504657652, 3504657653]",VLC ➔ STR ➔ BER ➔ STR,VLC,STR,3610.0,4195.0,555.0,3,0.0,580.0
"[3504657682, 3504657652, 3504658128]",VLC ➔ STR ➔ BER ➔ DUS,VLC,DUS,3610.0,4220.0,580.0,3,0.0,590.0
"[3504657682, 3504657679, 3504657680]",VLC ➔ STR ➔ BCN ➔ STR,VLC,STR,3610.0,4290.0,650.0,3,0.0,672.5
"[3504657682, 3504657679, 3504657601]",VLC ➔ STR ➔ BCN ➔ CGN,VLC,CGN,3610.0,4330.0,690.0,3,0.0,702.5
"[3504657682, 3504657703, 3504657704]",VLC ➔ STR ➔ PMI ➔ STR,VLC,STR,3610.0,4315.0,675.0,3,0.0,690.0
"[3504657682, 3504657703, 3504657796]",VLC ➔ STR ➔ PMI ➔ HAJ,VLC,HAJ,3610.0,4355.0,715.0,3,0.0,727.5
"[3504657682, 3504657781, 3504658264]",VLC ➔ STR ➔ MXP ➔ DUS,VLC,DUS,3610.0,4250.0,610.0,3,0.0,620.0
"[3504657682, 3504657772, 3504657774]",VLC ➔ STR ➔ VIE ➔ STR,VLC,STR,3610.0,4240.0,600.0,3,0.0,607.5
"[3504657682, 3504657777]",VLC ➔ STR ➔ BUD,VLC,BUD,3610.0,4140.0,500.0,2,0.0,525.0
"[3504658225, 3504658226]",DUS ➔ CHQ ➔ DUS,DUS,DUS,3615.0,4160.0,515.0,2,0.0,470.0
"[3504657701, 3504657702, 3504657777]",STR ➔ PMI ➔ STR ➔ BUD,STR,BUD,3615.0,4140.0,495.0,3,0.0,575.0
"[3504657701, 3504657702, 3504657935]",STR ➔ PMI ➔ STR ➔ HAM,STR,HAM,3615.0,4190.0,545.0,3,0.0,592.5
"[3504657701, 3504657702, 3504658090]",STR ➔ PMI ➔ STR ➔ BER,STR,BER,3615.0,4255.0,610.0,3,0.0,625.0
"[3504657701, 3504658050]",STR ➔ PMI ➔ HAM,STR,HAM,3615.0,4100.0,455.0,2,0.0,532.5
"[3504657701, 3504658108]",STR ➔ PMI ➔ BER,STR,BER,3615.0,4170.0,525.0,2,0.0,567.5
"[3504657701, 3504657859]",STR ➔ PMI ➔ HAJ,STR,HAJ,3615.0,4205.0,560.0,2,0.0,582.5
"[3504657701, 3504658210]",STR ➔ PMI ➔ DUS,STR,DUS,3615.0,4205.0,560.0,2,0.0,575.0
"[3504657643, 3504657582, 3504657583, 3504657650]",NAP ➔ CGN ➔ BER ➔ CGN ➔ SPU,NAP,SPU,3620.0,4260.0,610.0,4,0.0,657.5
"[3504657643, 3504657582, 3504657583]",NAP ➔ CGN ➔ BER ➔ CGN,NAP,CGN,3620.0,4085.0,435.0,3,0.0,517.5
"[3504657643, 3504657582, 3504657821]",NAP ➔ CGN ➔ BER ➔ ARN,NAP,ARN,3620.0,4155.0,505.0,3,0.0,567.5
"[3504657643, 3504657582, 3504658089]",NAP ➔ CGN ➔ BER ➔ STR,NAP,STR,3620.0,4150.0,500.0,3,0.0,552.5
"[3504657643, 3504657582, 3504657585]",NAP ➔ CGN ➔ BER ➔ CGN,NAP,CGN,3620.0,4175.0,525.0,3,0.0,562.5
"[3504657643, 3504657582, 3504657935]",NAP ➔ CGN ➔ BER ➔ (BER🚌STR) ➔ HAM,NAP,HAM,3620.0,4190.0,540.0,3,97.2,671.1
"[3504657643, 3504657582, 3504657653]",NAP ➔ CGN ➔ BER ➔ STR,NAP,STR,3620.0,4195.0,545.0,3,0.0,575.0
"[3504657643, 3504657582, 3504658128]",NAP ➔ CGN ➔ BER ➔ DUS,NAP,DUS,3620.0,4220.0,570.0,3,0.0,585.0
"[3504657643, 3504657582, 3504658090]",NAP ➔ CGN ➔ BER ➔ (BER🚌STR) ➔ BER,NAP,BER,3620.0,4255.0,605.0,3,97.2,703.6
"[3504657643, 3504657636, 3504657637]",NAP ➔ CGN ➔ PMO ➔ CGN,NAP,CGN,3620.0,4275.0,625.0,3,0.0,690.0
"[3504657643, 3504657632, 3504657633]",NAP ➔ CGN ➔ CTA ➔ CGN,NAP,CGN,3620.0,4310.0,660.0,3,0.0,720.0
"[3504657643, 3504657610, 3504657609]",NAP ➔ CGN ➔ PMI ➔ CGN,NAP,CGN,3620.0,4295.0,645.0,3,0.0,695.0
"[3504657643, 3504657610, 3504657704]",NAP ➔ CGN ➔ PMI ➔ STR,NAP,STR,3620.0,4315.0,665.0,3,0.0,695.0
"[3504657643, 3504657610, 3504657796]",NAP ➔ CGN ➔ PMI ➔ HAJ,NAP,HAJ,3620.0,4355.0,705.0,3,0.0,732.5
"[3504657643, 3504657610, 3504657613]",NAP ➔ CGN ➔ PMI ➔ CGN,NAP,CGN,3620.0,4400.0,750.0,3,0.0,747.5
"[3504657643, 3504658267]",NAP ➔ CGN ➔ (CGN🚌DUS) ➔ BLQ,NAP,BLQ,3620.0,4080.0,430.0,2,79.8,587.4
"[3504657643, 3504657634, 3504658074]",NAP ➔ CGN ➔ MXP ➔ HAM,NAP,HAM,3620.0,4230.0,580.0,3,0.0,620.0
"[3504657643, 3504657634, 3504657635]",NAP ➔ CGN ➔ MXP ➔ CGN,NAP,CGN,3620.0,4215.0,565.0,3,0.0,602.5
"[3504657643, 3504657634, 3504657782]",NAP ➔ CGN ➔ MXP ➔ STR,NAP,STR,3620.0,4215.0,565.0,3,0.0,592.5
"[3504657643, 3504657634, 3504658264]",NAP ➔ CGN ➔ MXP ➔ DUS,NAP,DUS,3620.0,4250.0,600.0,3,0.0,625.0
"[3504657643, 3504657626, 3504657627]",NAP ➔ CGN ➔ VIE ➔ CGN,NAP,CGN,3620.0,4220.0,570.0,3,0.0,610.0
"[3504657643, 3504657626, 3504657774]",NAP ➔ CGN ➔ VIE ➔ STR,NAP,STR,3620.0,4240.0,590.0,3,0.0,610.0
"[3504657643, 3504658123, 3504657659]",NAP ➔ CGN ➔ (CGN🚌DUS) ➔ HAM ➔ STR,NAP,STR,3620.0,4170.0,520.0,3,79.8,647.4
"[3504657643, 3504658123]",NAP ➔ CGN ➔ (CGN🚌DUS) ➔ HAM,NAP,HAM,3620.0,4050.0,400.0,2,79.8,549.9
"[3504657643, 3504657584, 3504657653]",NAP ➔ CGN ➔ BER ➔ STR,NAP,STR,3620.0,4195.0,545.0,3,0.0,575.0
"[3504657643, 3504657584, 3504658128]",NAP ➔ CGN ➔ BER ➔ DUS,NAP,DUS,3620.0,4220.0,570.0,3,0.0,585.0
"[3504657643, 3504657854, 3504657704]",NAP ➔ CGN ➔ PMI ➔ STR,NAP,STR,3620.0,4315.0,665.0,3,0.0,695.0
"[3504657643, 3504657854, 3504657796]",NAP ➔ CGN ➔ PMI ➔ HAJ,NAP,HAJ,3620.0,4355.0,705.0,3,0.0,732.5
"[3504657643, 3504657854, 3504657613]",NAP ➔ CGN ➔ PMI ➔ CGN,NAP,CGN,3620.0,4400.0,750.0,3,0.0,747.5
"[3504657643, 3504657600, 3504657601]",NAP ➔ CGN ➔ BCN ➔ CGN,NAP,CGN,3620.0,4330.0,680.0,3,0.0,707.5
"[3504657643, 3504658175, 3504658176]",NAP ➔ CGN ➔ (CGN🚌DUS) ➔ LHR ➔ DUS,NAP,DUS,3620.0,4225.0,575.0,3,79.8,692.4
"[3504657643, 3504658175, 3504657597]",NAP ➔ CGN ➔ (CGN🚌DUS) ➔ LHR ➔ CGN,NAP,CGN,3620.0,4250.0,600.0,3,79.8,704.9
"[3504657643, 3504658263, 3504658264]",NAP ➔ CGN ➔ (CGN🚌DUS) ➔ MXP ➔ DUS,NAP,DUS,3620.0,4250.0,600.0,3,79.8,714.9
"[3504657643, 3504657596, 3504657597]",NAP ➔ CGN ➔ LHR ➔ CGN,NAP,CGN,3620.0,4250.0,600.0,3,0.0,617.5
"[3504657643, 3504658155, 3504658156]",NAP ➔ CGN ➔ (CGN🚌DUS) ➔ MAN ➔ DUS,NAP,DUS,3620.0,4255.0,605.0,3,79.8,717.4
"[3504657643, 3504657630, 3504657631]",NAP ➔ CGN ➔ ZRH ➔ CGN,NAP,CGN,3620.0,4205.0,555.0,3,0.0,575.0
"[3504657643, 3504657630, 3504658070]",NAP ➔ CGN ➔ ZRH ➔ HAM,NAP,HAM,3620.0,4230.0,580.0,3,0.0,597.5
"[3504657643, 3504658145]",NAP ➔ CGN ➔ (CGN🚌DUS) ➔ CPH,NAP,CPH,3620.0,4115.0,465.0,2,79.8,594.9
"[3504657643, 3504658231]",NAP ➔ CGN ➔ (CGN🚌DUS) ➔ SZG,NAP,SZG,3620.0,4110.0,460.0,2,79.8,589.9
"[3504657643, 3504658151]",NAP ➔ CGN ➔ (CGN🚌DUS) ➔ BHX,NAP,BHX,3620.0,4125.0,475.0,2,79.8,602.4
"[3504657643, 3504657588]",NAP ➔ CGN ➔ MUC,NAP,MUC,3620.0,4110.0,460.0,2,0.0,495.0
"[3504657643, 3504658127]",NAP ➔ CGN ➔ (CGN🚌DUS) ➔ BER,NAP,BER,3620.0,4120.0,470.0,2,79.8,592.4
"[3504657643, 3504657808]",NAP ➔ CGN ➔ (CGN🚌DUS) ➔ PRG,NAP,PRG,3620.0,4135.0,485.0,2,79.8,602.4
"[3504657643, 3504658134, 3504658139]",NAP ➔ CGN ➔ (CGN🚌MUC) ➔ DUS ➔ ARN,NAP,ARN,3620.0,4290.0,640.0,3,92.4,741.2
"[3504657643, 3504658134]",NAP ➔ CGN ➔ (CGN🚌MUC) ➔ DUS,NAP,DUS,3620.0,4130.0,480.0,2,92.4,603.7
"[3504657643, 3504657611, 3504657613]",NAP ➔ CGN ➔ PMI ➔ CGN,NAP,CGN,3620.0,4400.0,750.0,3,0.0,747.5
"[3504657643, 3504657805, 3504657613]",NAP ➔ CGN ➔ (CGN🚌DTM) ➔ PMI ➔ CGN,NAP,CGN,3620.0,4400.0,750.0,3,96.6,843.3
[3504657643],NAP ➔ CGN,NAP,CGN,3620.0,3855.0,205.0,1,0.0,335.0
"[3504658092, 3504657673, 3504657674]",DUS ➔ BER ➔ (BER🚌STR) ➔ LHR ➔ STR,DUS,STR,3620.0,4205.0,555.0,3,97.2,676.1
"[3504658092, 3504657673, 3504658032]",DUS ➔ BER ➔ (BER🚌STR) ➔ LHR ➔ HAM,DUS,HAM,3620.0,4230.0,580.0,3,97.2,688.6
"[3504658092, 3504657673, 3504658176]",DUS ➔ BER ➔ (BER🚌STR) ➔ LHR ➔ DUS,DUS,DUS,3620.0,4225.0,575.0,3,97.2,528.6
