LEG_ID,DEPARTURE_AIRPORT,ARRIVAL_AIRPORT,SCHEDULED_DEPARTURE_TIME,SCHEDULED_ARRIVAL_TIME,AIRCRAFT_TYPE
3504619377,MAH,DUS,2025-04-27 15:45:00,2025-04-27 18:05:00,320
3504619378,DUS,BIO,2025-04-27 17:00:00,2025-04-27 19:05:00,320
3504619379,BIO,DUS,2025-04-27 19:45:00,2025-04-27 21:45:00,320
3504619380,DUS,ALC,2025-04-27 06:35:00,2025-04-27 09:15:00,319
3504619381,ALC,DUS,2025-04-27 10:00:00,2025-04-27 12:40:00,319
3504619382,DUS,ALC,2025-04-27 16:10:00,2025-04-27 18:50:00,320
3504619383,ALC,DUS,2025-04-27 19:45:00,2025-04-27 22:25:00,320
3504619384,DUS,AGP,2025-04-27 07:15:00,2025-04-27 10:20:00,321
3504619388,DUS,VLC,2025-04-27 16:35:00,2025-04-27 19:00:00,320
3504619385,AGP,DUS,2025-04-27 11:10:00,2025-04-27 14:00:00,321
3504619386,DUS,AGP,2025-04-27 15:35:00,2025-04-27 18:40:00,321
3504619387,AGP,DUS,2025-04-27 19:30:00,2025-04-27 22:20:00,321
3504619389,VLC,DUS,2025-04-27 19:40:00,2025-04-27 22:05:00,320
3504619390,DUS,LPA,2025-04-27 06:45:00,2025-04-27 11:30:00,320
3504619391,LPA,DUS,2025-04-27 12:20:00,2025-04-27 16:40:00,320
3504619392,DUS,FUE,2025-04-27 07:25:00,2025-04-27 12:00:00,320
3504619393,FUE,DUS,2025-04-27 12:55:00,2025-04-27 17:05:00,320
3504619394,DUS,FUE,2025-04-27 06:55:00,2025-04-27 11:30:00,321
3504619395,FUE,DUS,2025-04-27 12:20:00,2025-04-27 16:30:00,321
3504619396,DUS,TFS,2025-04-27 07:20:00,2025-04-27 12:05:00,321
3504619397,TFS,DUS,2025-04-27 12:55:00,2025-04-27 17:25:00,321
3504619398,DUS,SVQ,2025-04-27 15:10:00,2025-04-27 18:20:00,320
3504619399,SVQ,DUS,2025-04-27 19:00:00,2025-04-27 22:00:00,320
3504619400,DUS,XRY,2025-04-27 07:05:00,2025-04-27 10:05:00,320
3504619401,XRY,DUS,2025-04-27 10:50:00,2025-04-27 13:40:00,320
3504619402,DUS,PMI,2025-04-27 06:00:00,2025-04-27 08:20:00,320
3504619403,PMI,DUS,2025-04-27 09:10:00,2025-04-27 11:30:00,320
3504619404,DUS,PMI,2025-04-27 06:30:00,2025-04-27 08:50:00,320
3504619405,PMI,DUS,2025-04-27 09:35:00,2025-04-27 11:55:00,320
3504619406,DUS,PMI,2025-04-27 06:35:00,2025-04-27 08:55:00,320
3504619407,PMI,DUS,2025-04-27 09:45:00,2025-04-27 12:05:00,320
3504619408,DUS,PMI,2025-04-27 06:50:00,2025-04-27 09:10:00,321
3504619409,PMI,DUS,2025-04-27 10:00:00,2025-04-27 12:20:00,321
3504619410,DUS,PMI,2025-04-27 12:45:00,2025-04-27 15:05:00,320
3504619411,PMI,DUS,2025-04-27 15:55:00,2025-04-27 18:15:00,320
3504619412,DUS,PMI,2025-04-27 14:05:00,2025-04-27 16:25:00,320
3504619413,PMI,DUS,2025-04-27 17:10:00,2025-04-27 19:30:00,320
3504619414,DUS,PMI,2025-04-27 14:55:00,2025-04-27 17:15:00,321
3504619415,PMI,DUS,2025-04-27 18:30:00,2025-04-27 20:50:00,321
3504619416,DUS,PMI,2025-04-27 14:20:00,2025-04-27 16:40:00,319
3504619417,PMI,DUS,2025-04-27 17:25:00,2025-04-27 19:45:00,319
3504619418,DUS,PMI,2025-04-27 16:40:00,2025-04-27 19:00:00,320
3504619419,PMI,DUS,2025-04-27 19:45:00,2025-04-27 22:05:00,320
3504619424,LIS,DUS,2025-04-27 19:35:00,2025-04-27 22:25:00,321
3504619420,DUS,PMI,2025-04-27 16:20:00,2025-04-27 18:40:00,320
3504619421,PMI,DUS,2025-04-27 19:25:00,2025-04-27 21:45:00,320
3504619422,DUS,LIS,2025-04-27 15:35:00,2025-04-27 18:40:00,321
3504619423,DUS,CFU,2025-04-27 09:55:00,2025-04-27 12:25:00,320
3504619425,CFU,DUS,2025-04-27 13:10:00,2025-04-27 15:50:00,320
3504619426,DUS,KGS,2025-04-27 12:05:00,2025-04-27 15:20:00,320
3504619427,KGS,DUS,2025-04-27 16:05:00,2025-04-27 19:30:00,320
3504619428,DUS,OPO,2025-04-27 07:25:00,2025-04-27 10:05:00,320
3504619429,OPO,DUS,2025-04-27 10:50:00,2025-04-27 13:25:00,320
3504619430,DUS,FAO,2025-04-27 14:50:00,2025-04-27 18:00:00,320
3504619431,FAO,DUS,2025-04-27 18:55:00,2025-04-27 21:50:00,320
3504619432,DUS,SKG,2025-04-27 06:50:00,2025-04-27 09:30:00,321
3504619434,SKG,DUS,2025-04-27 10:20:00,2025-04-27 13:05:00,321
3504619433,DUS,JMK,2025-04-27 12:20:00,2025-04-27 15:25:00,319
3504619435,JMK,DUS,2025-04-27 16:15:00,2025-04-27 19:35:00,319
3504619436,DUS,JTR,2025-04-27 06:55:00,2025-04-27 10:05:00,320
3504619437,JTR,DUS,2025-04-27 10:50:00,2025-04-27 14:15:00,320
3504619438,DUS,HER,2025-04-27 07:05:00,2025-04-27 10:20:00,320
3504619439,HER,DUS,2025-04-27 11:05:00,2025-04-27 14:30:00,320
3504619440,DUS,HER,2025-04-27 13:20:00,2025-04-27 16:35:00,320
3504619441,HER,DUS,2025-04-27 17:20:00,2025-04-27 20:45:00,320
3504619442,DUS,CHQ,2025-04-27 08:50:00,2025-04-27 12:00:00,320
3504619443,CHQ,DUS,2025-04-27 12:45:00,2025-04-27 16:10:00,320
3504619447,KVA,DUS,2025-04-27 09:35:00,2025-04-27 12:25:00,320
3504619444,DUS,ATH,2025-04-27 06:55:00,2025-04-27 10:00:00,320
3504619445,ATH,DUS,2025-04-27 10:45:00,2025-04-27 14:00:00,320
3504619446,DUS,KVA,2025-04-27 06:10:00,2025-04-27 08:50:00,320
3504619448,DUS,MLA,2025-04-27 06:45:00,2025-04-27 09:35:00,320
3504619449,MLA,DUS,2025-04-27 10:15:00,2025-04-27 13:15:00,320
3504619450,DUS,KRK,2025-04-27 07:15:00,2025-04-27 09:00:00,320
3504619451,KRK,DUS,2025-04-27 09:40:00,2025-04-27 11:25:00,320
3504619452,DUS,VIE,2025-04-27 13:00:00,2025-04-27 14:35:00,319
3504619453,VIE,DUS,2025-04-27 15:15:00,2025-04-27 16:50:00,319
3504619454,DUS,VIE,2025-04-27 17:40:00,2025-04-27 19:15:00,319
3504619455,VIE,DUS,2025-04-27 20:00:00,2025-04-27 21:35:00,319
3504619456,DUS,ZRH,2025-04-27 13:50:00,2025-04-27 15:00:00,319
3504619457,ZRH,DUS,2025-04-27 15:40:00,2025-04-27 16:55:00,319
3504619458,DUS,ZRH,2025-04-27 18:25:00,2025-04-27 19:35:00,320
3504619459,ZRH,DUS,2025-04-27 20:15:00,2025-04-27 21:30:00,320
3504619460,DUS,PRG,2025-04-27 18:50:00,2025-04-27 20:05:00,320
3504619461,PRG,DUS,2025-04-27 20:45:00,2025-04-27 22:00:00,320
3504619462,DUS,BUD,2025-04-27 17:35:00,2025-04-27 19:20:00,320
3504619463,BUD,DUS,2025-04-27 20:00:00,2025-04-27 21:50:00,320
3504619464,DUS,OTP,2025-04-27 06:50:00,2025-04-27 09:20:00,319
3504619465,OTP,DUS,2025-04-27 10:00:00,2025-04-27 12:35:00,319
3504619466,DUS,BGY,2025-04-27 11:15:00,2025-04-27 12:50:00,319
3504619467,BGY,DUS,2025-04-27 13:30:00,2025-04-27 15:00:00,319
3504619468,DUS,VCE,2025-04-27 18:00:00,2025-04-27 19:35:00,319
3504619469,VCE,DUS,2025-04-27 20:15:00,2025-04-27 21:50:00,319
3504619470,DUS,CTA,2025-04-27 08:15:00,2025-04-27 10:55:00,320
3504619471,CTA,DUS,2025-04-27 11:40:00,2025-04-27 14:25:00,320
3504619472,DUS,CTA,2025-04-27 10:00:00,2025-04-27 12:40:00,319
3504619473,CTA,DUS,2025-04-27 13:30:00,2025-04-27 16:15:00,319
3504619474,DUS,MXP,2025-04-27 18:30:00,2025-04-27 20:00:00,319
3504619475,MXP,DUS,2025-04-27 20:45:00,2025-04-27 22:20:00,319
3504619476,DUS,FLR,2025-04-27 07:10:00,2025-04-27 08:55:00,319
3504619477,FLR,DUS,2025-04-27 09:35:00,2025-04-27 11:25:00,319
3504619478,DUS,BLQ,2025-04-27 18:20:00,2025-04-27 20:00:00,319
3504619479,BLQ,DUS,2025-04-27 20:40:00,2025-04-27 22:20:00,319
3504619480,DUS,OLB,2025-04-27 12:35:00,2025-04-27 14:40:00,319
3504619481,OLB,DUS,2025-04-27 15:20:00,2025-04-27 17:25:00,319
3504619482,DUS,NAP,2025-04-27 07:15:00,2025-04-27 09:25:00,319
3504619483,NAP,DUS,2025-04-27 10:15:00,2025-04-27 12:30:00,319
3504619484,DUS,FCO,2025-04-27 07:20:00,2025-04-27 09:25:00,319
3504619485,FCO,DUS,2025-04-27 10:10:00,2025-04-27 12:20:00,319
3504619486,DUS,FCO,2025-04-27 16:05:00,2025-04-27 18:10:00,319
3504619487,FCO,DUS,2025-04-27 18:55:00,2025-04-27 21:05:00,319
3504619488,RAK,DUS,2025-04-27 02:10:00,2025-04-27 06:05:00,320
3504619489,DUS,TIA,2025-04-27 06:15:00,2025-04-27 08:35:00,320
3504619490,TIA,DUS,2025-04-27 09:15:00,2025-04-27 11:40:00,320
3504619491,DUS,DBV,2025-04-27 07:50:00,2025-04-27 09:50:00,320
3504619492,DBV,DUS,2025-04-27 10:30:00,2025-04-27 12:40:00,320
3504619493,DUS,SPU,2025-04-27 06:10:00,2025-04-27 08:05:00,319
3504619494,SPU,DUS,2025-04-27 08:45:00,2025-04-27 10:40:00,319
3504619495,DUS,EBL,2025-04-27 07:10:00,2025-04-27 12:00:00,320
3504619496,EBL,DUS,2025-04-27 13:00:00,2025-04-27 18:10:00,320
3504619497,DUS,HRG,2025-04-27 09:10:00,2025-04-27 14:00:00,320
3504619498,HRG,DUS,2025-04-27 14:50:00,2025-04-27 20:20:00,320
3504638092,BER,CGN,2025-04-28 18:50:00,2025-04-28 19:55:00,319
3504638088,CGN,BER,2025-04-28 06:25:00,2025-04-28 07:35:00,320
3504638090,BER,CGN,2025-04-28 08:15:00,2025-04-28 09:20:00,320
3504638089,CGN,BER,2025-04-28 17:00:00,2025-04-28 18:10:00,319
3504638091,CGN,BER,2025-04-28 18:00:00,2025-04-28 19:10:00,320
3504638096,CGN,MUC,2025-04-28 18:55:00,2025-04-28 20:00:00,320
3504638094,BER,CGN,2025-04-28 19:55:00,2025-04-28 21:00:00,320
3504638093,CGN,MUC,2025-04-28 07:00:00,2025-04-28 08:05:00,737
3504638095,MUC,CGN,2025-04-28 08:45:00,2025-04-28 09:55:00,737
3504638097,MUC,CGN,2025-04-28 20:40:00,2025-04-28 21:50:00,320
3504638098,CGN,FUE,2025-04-28 12:05:00,2025-04-28 16:35:00,320
3504638099,FUE,CGN,2025-04-28 17:25:00,2025-04-28 21:35:00,320
3504638100,CGN,EDI,2025-04-28 11:00:00,2025-04-28 12:50:00,737
3504638101,EDI,CGN,2025-04-28 13:35:00,2025-04-28 15:20:00,737
3504638102,NDR,CGN,2025-04-28 02:15:00,2025-04-28 05:15:00,737
3504638103,CGN,NCE,2025-04-28 13:40:00,2025-04-28 15:25:00,737
3504638104,NCE,CGN,2025-04-28 16:05:00,2025-04-28 17:45:00,737
3504638106,CGN,LHR,2025-04-28 07:40:00,2025-04-28 09:10:00,319
3504638105,LHR,CGN,2025-04-28 09:50:00,2025-04-28 11:10:00,319
3504638107,CGN,LHR,2025-04-28 13:35:00,2025-04-28 15:05:00,319
3504638108,LHR,CGN,2025-04-28 15:45:00,2025-04-28 17:05:00,319
3504638109,CGN,LHR,2025-04-28 18:35:00,2025-04-28 20:05:00,319
3504638110,LHR,CGN,2025-04-28 21:00:00,2025-04-28 22:20:00,319
3504638111,CGN,SJJ,2025-04-28 06:20:00,2025-04-28 08:10:00,737
3504638112,SJJ,CGN,2025-04-28 09:05:00,2025-04-28 11:05:00,737
3504638113,CGN,BCN,2025-04-28 05:45:00,2025-04-28 07:55:00,737
3504638114,BCN,CGN,2025-04-28 08:40:00,2025-04-28 11:00:00,737
3504638115,CGN,BCN,2025-04-28 17:55:00,2025-04-28 20:05:00,737
3504638116,BCN,CGN,2025-04-28 20:50:00,2025-04-28 23:10:00,737
3504638117,CGN,AGP,2025-04-28 06:05:00,2025-04-28 09:10:00,737
3504638118,AGP,CGN,2025-04-28 09:55:00,2025-04-28 12:50:00,737
3504638119,CGN,IBZ,2025-04-28 12:05:00,2025-04-28 14:35:00,737
3504638120,IBZ,CGN,2025-04-28 15:20:00,2025-04-28 17:45:00,737
3504638121,CGN,PMI,2025-04-28 05:15:00,2025-04-28 07:35:00,320
3504638122,PMI,CGN,2025-04-28 08:40:00,2025-04-28 11:00:00,737
3504638123,CGN,PMI,2025-04-28 05:25:00,2025-04-28 07:45:00,737
3504638124,PMI,CGN,2025-04-28 15:10:00,2025-04-28 17:30:00,320
3504638125,CGN,PMI,2025-04-28 05:50:00,2025-04-28 08:10:00,320
3504638126,PMI,CGN,2025-04-28 08:55:00,2025-04-28 11:15:00,320
3504638127,CGN,PMI,2025-04-28 11:50:00,2025-04-28 14:10:00,320
3504638128,PMI,CGN,2025-04-28 19:40:00,2025-04-28 22:00:00,737
3504638129,CGN,PMI,2025-04-28 16:35:00,2025-04-28 18:55:00,737
3504638130,PMI,CGN,2025-04-28 21:00:00,2025-04-28 23:20:00,320
3504638131,CGN,PMI,2025-04-28 18:25:00,2025-04-28 20:45:00,737
3504638132,PMI,CGN,2025-04-28 21:35:00,2025-04-28 23:55:00,737
3504638133,CGN,LIS,2025-04-28 10:35:00,2025-04-28 13:40:00,737
3504638134,LIS,CGN,2025-04-28 14:20:00,2025-04-28 17:10:00,737
3504638135,CGN,FAO,2025-04-28 16:05:00,2025-04-28 19:10:00,737
3504638136,FAO,CGN,2025-04-28 19:55:00,2025-04-28 23:00:00,737
3504638137,CGN,HER,2025-04-28 04:20:00,2025-04-28 07:35:00,737
3504638138,HER,CGN,2025-04-28 08:25:00,2025-04-28 11:50:00,737
3504638139,CGN,VIE,2025-04-28 06:30:00,2025-04-28 08:00:00,737
3504638140,VIE,CGN,2025-04-28 08:45:00,2025-04-28 10:20:00,737
3504638141,CGN,VIE,2025-04-28 13:35:00,2025-04-28 15:05:00,320
3504638142,VIE,CGN,2025-04-28 15:50:00,2025-04-28 17:25:00,320
3504638143,CGN,VIE,2025-04-28 18:30:00,2025-04-28 20:00:00,737
3504638144,VIE,CGN,2025-04-28 20:40:00,2025-04-28 22:15:00,737
3504638145,CGN,ZRH,2025-04-28 06:20:00,2025-04-28 07:25:00,320
3504638146,ZRH,CGN,2025-04-28 08:05:00,2025-04-28 09:10:00,320
3504638147,CGN,ZRH,2025-04-28 12:45:00,2025-04-28 13:50:00,737
3504638148,ZRH,CGN,2025-04-28 14:30:00,2025-04-28 15:35:00,737
3504638149,CGN,ZRH,2025-04-28 18:40:00,2025-04-28 19:45:00,320
3504638153,CGN,VCE,2025-04-28 14:20:00,2025-04-28 15:50:00,319
3504638150,ZRH,CGN,2025-04-28 20:30:00,2025-04-28 21:35:00,320
3504638151,CGN,BUD,2025-04-28 06:20:00,2025-04-28 08:05:00,319
3504638152,BUD,CGN,2025-04-28 08:45:00,2025-04-28 10:35:00,319
3504638154,VCE,CGN,2025-04-28 16:30:00,2025-04-28 18:00:00,319
3504638155,CGN,MXP,2025-04-28 06:20:00,2025-04-28 07:50:00,319
3504638156,MXP,CGN,2025-04-28 08:30:00,2025-04-28 09:55:00,319
3504638157,CGN,BLQ,2025-04-28 17:50:00,2025-04-28 19:20:00,319
3504638158,BLQ,CGN,2025-04-28 20:05:00,2025-04-28 21:35:00,319
3504638159,CGN,OLB,2025-04-28 18:35:00,2025-04-28 20:40:00,737
3504638160,OLB,CGN,2025-04-28 21:25:00,2025-04-28 23:20:00,737
3504638161,CGN,FCO,2025-04-28 18:15:00,2025-04-28 20:15:00,320
3504638162,FCO,CGN,2025-04-28 21:10:00,2025-04-28 23:10:00,320
3504638163,CGN,FCO,2025-04-28 09:55:00,2025-04-28 11:55:00,320
3504638164,FCO,CGN,2025-04-28 12:35:00,2025-04-28 14:35:00,320
3504638165,CGN,ZAG,2025-04-28 11:15:00,2025-04-28 12:55:00,319
3504638166,ZAG,CGN,2025-04-28 13:35:00,2025-04-28 15:15:00,319
3504638167,STR,BER,2025-04-28 06:30:00,2025-04-28 07:40:00,319
3504638168,BER,STR,2025-04-28 08:25:00,2025-04-28 09:35:00,319
3504638169,STR,BER,2025-04-28 11:05:00,2025-04-28 12:15:00,320
3504638170,BER,STR,2025-04-28 12:50:00,2025-04-28 14:00:00,320
3504638171,STR,BER,2025-04-28 15:05:00,2025-04-28 16:15:00,319
3504638172,BER,STR,2025-04-28 16:55:00,2025-04-28 18:05:00,319
3504638173,STR,BER,2025-04-28 18:20:00,2025-04-28 19:30:00,320
3504638174,BER,STR,2025-04-28 20:10:00,2025-04-28 21:20:00,320
3504638175,STR,HAM,2025-04-28 06:15:00,2025-04-28 07:25:00,320
3504638176,HAM,STR,2025-04-28 08:05:00,2025-04-28 09:20:00,320
3504638177,STR,HAM,2025-04-28 15:15:00,2025-04-28 16:25:00,319
3504638181,STR,LHR,2025-04-28 07:40:00,2025-04-28 09:25:00,320
3504638178,HAM,STR,2025-04-28 17:05:00,2025-04-28 18:20:00,319
3504638179,STR,VCE,2025-04-28 15:25:00,2025-04-28 16:35:00,319
3504638180,VCE,STR,2025-04-28 17:15:00,2025-04-28 18:25:00,319
3504638182,LHR,STR,2025-04-28 10:10:00,2025-04-28 11:45:00,320
3504638183,STR,LHR,2025-04-28 13:05:00,2025-04-28 14:50:00,320
3504638184,LHR,STR,2025-04-28 15:35:00,2025-04-28 17:10:00,320
3504638185,STR,LHR,2025-04-28 17:20:00,2025-04-28 19:05:00,319
3504638186,LHR,STR,2025-04-28 20:00:00,2025-04-28 21:35:00,319
3504638187,STR,MAN,2025-04-28 10:55:00,2025-04-28 12:50:00,319
3504638188,MAN,STR,2025-04-28 13:30:00,2025-04-28 15:20:00,319
3504638189,STR,EDI,2025-04-28 12:20:00,2025-04-28 14:35:00,320
3504638190,EDI,STR,2025-04-28 15:15:00,2025-04-28 17:20:00,320
3504638191,STR,OTP,2025-04-28 11:20:00,2025-04-28 13:35:00,320
3504638192,OTP,STR,2025-04-28 14:20:00,2025-04-28 16:35:00,320
3504638193,STR,SJJ,2025-04-28 06:15:00,2025-04-28 07:50:00,320
3504638194,SJJ,STR,2025-04-28 08:30:00,2025-04-28 10:10:00,320
3504638195,STR,BCN,2025-04-28 06:20:00,2025-04-28 08:10:00,320
3504638196,BCN,STR,2025-04-28 08:50:00,2025-04-28 10:50:00,320
3504638197,STR,BCN,2025-04-28 18:25:00,2025-04-28 20:15:00,320
3504638198,BCN,STR,2025-04-28 21:00:00,2025-04-28 23:00:00,320
3504638201,STR,AGP,2025-04-28 15:25:00,2025-04-28 18:10:00,320
3504638202,AGP,STR,2025-04-28 18:50:00,2025-04-28 21:35:00,320
3504638203,STR,IBZ,2025-04-28 06:05:00,2025-04-28 08:20:00,320
3504638204,IBZ,STR,2025-04-28 09:05:00,2025-04-28 11:15:00,320
3504638205,STR,PMI,2025-04-28 05:50:00,2025-04-28 07:50:00,320
3504638206,PMI,STR,2025-04-28 15:00:00,2025-04-28 17:05:00,320
3504638207,STR,PMI,2025-04-28 06:10:00,2025-04-28 08:10:00,320
3504638208,PMI,STR,2025-04-28 14:20:00,2025-04-28 16:25:00,320
3504638209,STR,PMI,2025-04-28 11:00:00,2025-04-28 13:00:00,320
3504638210,PMI,STR,2025-04-28 13:50:00,2025-04-28 15:50:00,320
3504638211,STR,PMI,2025-04-28 17:55:00,2025-04-28 19:55:00,320
3504638212,PMI,STR,2025-04-28 20:40:00,2025-04-28 22:45:00,320
3504638213,STR,PMI,2025-04-28 09:00:00,2025-04-28 11:00:00,319
3504638214,PMI,STR,2025-04-28 11:50:00,2025-04-28 13:55:00,319
3504638215,STR,PMI,2025-04-28 18:10:00,2025-04-28 20:10:00,320
3504638216,PMI,STR,2025-04-28 21:00:00,2025-04-28 23:05:00,320
3504638217,STR,PMI,2025-04-28 13:10:00,2025-04-28 15:10:00,320
3504638218,PMI,STR,2025-04-28 15:55:00,2025-04-28 18:00:00,320
3504638219,STR,LIS,2025-04-28 15:00:00,2025-04-28 18:05:00,320
3504638220,LIS,STR,2025-04-28 18:50:00,2025-04-28 21:40:00,320
3504638221,STR,CFU,2025-04-28 05:55:00,2025-04-28 08:00:00,319
3504638222,CFU,STR,2025-04-28 08:45:00,2025-04-28 11:00:00,319
3504638223,STR,FAO,2025-04-28 16:40:00,2025-04-28 19:40:00,320
3504638224,FAO,STR,2025-04-28 20:20:00,2025-04-28 23:15:00,320
3504638225,STR,SKG,2025-04-28 06:50:00,2025-04-28 09:05:00,320
3504638226,SKG,STR,2025-04-28 09:45:00,2025-04-28 12:05:00,320
3504638227,STR,OPO,2025-04-28 06:20:00,2025-04-28 09:05:00,320
3504638229,OPO,STR,2025-04-28 09:45:00,2025-04-28 12:20:00,320
3504638236,STR,KRK,2025-04-28 10:15:00,2025-04-28 11:50:00,319
3504638239,KRK,STR,2025-04-28 12:30:00,2025-04-28 14:05:00,319
3504638243,STR,VIE,2025-04-28 06:40:00,2025-04-28 07:55:00,319
3504638253,STR,VIE,2025-04-28 14:10:00,2025-04-28 15:25:00,320
3504638199,STR,VLC,2025-04-28 13:10:00,2025-04-28 15:25:00,320
3504638200,VLC,STR,2025-04-28 16:05:00,2025-04-28 18:20:00,320
3504638245,VIE,STR,2025-04-28 08:30:00,2025-04-28 09:45:00,319
3504638255,VIE,STR,2025-04-28 16:10:00,2025-04-28 17:25:00,320
3504638258,STR,VIE,2025-04-28 18:55:00,2025-04-28 20:10:00,319
3504638259,VIE,STR,2025-04-28 20:55:00,2025-04-28 22:10:00,319
3504638264,STR,DUB,2025-04-28 09:00:00,2025-04-28 11:00:00,319
3504638267,DUB,STR,2025-04-28 11:40:00,2025-04-28 13:40:00,319
3504638269,STR,BUD,2025-04-28 07:00:00,2025-04-28 08:25:00,320
3504638272,BUD,STR,2025-04-28 09:10:00,2025-04-28 10:40:00,320
3504638275,STR,BUD,2025-04-28 18:55:00,2025-04-28 20:20:00,320
3504638278,BUD,STR,2025-04-28 21:00:00,2025-04-28 22:30:00,320
3504638279,STR,PMO,2025-04-28 11:50:00,2025-04-28 13:55:00,319
3504638280,PMO,STR,2025-04-28 14:40:00,2025-04-28 16:40:00,319
3504638281,STR,MXP,2025-04-28 07:20:00,2025-04-28 08:30:00,320
3504638283,MXP,STR,2025-04-28 09:10:00,2025-04-28 10:15:00,320
3504638287,STR,NAP,2025-04-28 18:25:00,2025-04-28 20:20:00,319
3504638289,NAP,STR,2025-04-28 21:00:00,2025-04-28 22:50:00,319
3504638292,STR,FCO,2025-04-28 17:55:00,2025-04-28 19:35:00,320
3504638295,FCO,STR,2025-04-28 20:20:00,2025-04-28 22:00:00,320
3504638298,STR,SPU,2025-04-28 18:45:00,2025-04-28 20:20:00,319
3504638301,SPU,STR,2025-04-28 21:00:00,2025-04-28 22:30:00,319
3504638303,STR,ZAG,2025-04-28 09:55:00,2025-04-28 11:15:00,320
3504638302,ZAG,STR,2025-04-28 11:55:00,2025-04-28 13:15:00,320
3504638309,HAJ,AGP,2025-04-28 05:00:00,2025-04-28 08:20:00,320
3504638312,AGP,HAJ,2025-04-28 09:00:00,2025-04-28 12:20:00,320
3504638319,HAJ,PMI,2025-04-28 05:10:00,2025-04-28 07:40:00,320
3504638320,PMI,HAJ,2025-04-28 20:35:00,2025-04-28 23:10:00,320
3504638321,HAJ,BGY,2025-04-28 13:10:00,2025-04-28 14:45:00,320
3504638322,BGY,HAJ,2025-04-28 15:30:00,2025-04-28 17:10:00,320
3504638323,HAJ,FCO,2025-04-28 18:10:00,2025-04-28 20:15:00,320
3504638324,FCO,HAJ,2025-04-28 21:00:00,2025-04-28 23:05:00,320
3504638325,HAJ,EBL,2025-04-28 06:30:00,2025-04-28 11:00:00,320
3504638326,EBL,HAJ,2025-04-28 12:00:00,2025-04-28 17:20:00,320
3504638327,DTM,PMI,2025-04-28 14:10:00,2025-04-28 16:25:00,320
3504638328,PMI,DTM,2025-04-28 17:15:00,2025-04-28 19:40:00,320
3504638329,DTM,PMI,2025-04-28 18:00:00,2025-04-28 20:15:00,320
3504638330,PMI,DTM,2025-04-28 14:20:00,2025-04-28 16:45:00,320
3504638331,NUE,HRG,2025-04-28 16:40:00,2025-04-28 21:05:00,320
3504638332,HRG,NUE,2025-04-28 22:05:00,2025-04-29 02:50:00,320
3504638345,SZG,DUS,2025-04-28 08:35:00,2025-04-28 09:45:00,320
3504638346,DUS,SZG,2025-04-28 06:40:00,2025-04-28 07:55:00,320
3504638347,SZG,DUS,2025-04-28 11:35:00,2025-04-28 12:45:00,319
3504638348,DUS,SZG,2025-04-28 13:25:00,2025-04-28 14:40:00,319
3504638349,SZG,DUS,2025-04-28 19:05:00,2025-04-28 20:15:00,320
3504638350,DUS,SZG,2025-04-28 20:50:00,2025-04-28 22:05:00,320
3504638351,SZG,BER,2025-04-28 16:35:00,2025-04-28 17:40:00,320
3504638352,BER,SZG,2025-04-28 14:45:00,2025-04-28 15:50:00,320
3504638353,SZG,HAM,2025-04-28 15:45:00,2025-04-28 17:00:00,320
3504638354,HAM,SZG,2025-04-28 13:45:00,2025-04-28 15:00:00,320
3504638359,GRZ,HAM,2025-04-28 06:15:00,2025-04-28 07:55:00,320
3504638360,HAM,GRZ,2025-04-28 08:45:00,2025-04-28 10:35:00,320
3504638361,ARN,BER,2025-04-28 13:10:00,2025-04-28 14:45:00,319
3504638362,BER,ARN,2025-04-28 15:25:00,2025-04-28 17:00:00,319
3504638363,ARN,STR,2025-04-28 07:10:00,2025-04-28 09:25:00,319
3504638364,STR,ARN,2025-04-28 10:05:00,2025-04-28 12:15:00,319
3504761353,OPO,STR,2025-04-28 10:10:00,2025-04-28 12:50:00,320
3504638377,PMI,NUE,2025-04-28 23:15:00,2025-04-29 01:25:00,320
3504638378,NUE,PMI,2025-04-28 04:00:00,2025-04-28 06:10:00,320
3504638379,PMI,NUE,2025-04-28 13:30:00,2025-04-28 15:40:00,320
3504638380,NUE,PMI,2025-04-28 10:35:00,2025-04-28 12:45:00,320
3504638387,PMI,NUE,2025-04-28 15:00:00,2025-04-28 17:10:00,320
3504638388,NUE,PMI,2025-04-28 17:55:00,2025-04-28 20:05:00,320
3504638409,PMI,HAJ,2025-04-28 13:45:00,2025-04-28 16:20:00,320
3504638410,HAJ,PMI,2025-04-28 17:10:00,2025-04-28 19:40:00,320
3504638412,PMI,HAJ,2025-04-28 08:00:00,2025-04-28 10:35:00,320
3504638420,HAJ,PMI,2025-04-28 11:25:00,2025-04-28 13:55:00,320
3504638443,DUS,PMI,2025-04-28 10:00:00,2025-04-28 12:20:00,320
3504638446,HAM,STR,2025-04-28 06:20:00,2025-04-28 07:35:00,320
3504638447,STR,HAM,2025-04-28 08:10:00,2025-04-28 09:20:00,320
3504638450,HAM,STR,2025-04-28 11:25:00,2025-04-28 12:40:00,319
3504638461,STR,HAM,2025-04-28 13:20:00,2025-04-28 14:30:00,319
3504638465,HAM,STR,2025-04-28 15:20:00,2025-04-28 16:35:00,319
3504638478,HAM,MUC,2025-04-28 06:30:00,2025-04-28 07:50:00,319
3504638475,STR,HAM,2025-04-28 17:10:00,2025-04-28 18:20:00,319
3504638476,HAM,NUE,2025-04-28 08:45:00,2025-04-28 09:55:00,320
