pairing_id,covered_legs,total_cost,duty_itineraries
duty_seed_5286,"[3504658094, 3504658099, 3504657849]",490.0,['CGN ➔ BER ➔ PMI ➔ CGN']
duty_seed_5300,"[3504658057, 3504658058]",490.0,['HAM ➔ HER ➔ HAM']
duty_seed_5303,"[3504676733, 3504676734]",490.0,['HAM ➔ FAO ➔ HAM']
duty_seed_5305,"[3504676203, 3504676861]",490.0,['CGN ➔ LHR ➔ DUS']
duty_seed_5330,"[3505309264, 3505309646]",490.0,['CGN ➔ LHR ➔ DUS']
duty_seed_5338,"[3505309387, 3505309336]",490.0,['OPO ➔ STR ➔ HAM']
duty_seed_5348,"[3505310249, 3505310250]",490.0,['HAM ➔ FAO ➔ HAM']
duty_seed_5349,"[3505310046, 3505310343]",490.0,['STR ➔ BCN ➔ DUS']
duty_seed_5350,"[3505309960, 3505310351]",490.0,['CGN ➔ LHR ➔ DUS']
duty_seed_5367,[3505310105],490.0,['TFS ➔ HAJ']
duty_seed_5368,"[3505311037, 3505310869, 3505310800]",490.0,['HAM ➔ FCO ➔ STR ➔ HAM']
duty_seed_5369,"[3505310724, 3505311093]",490.0,['CGN ➔ LHR ➔ DUS']
duty_seed_5375,[3504619033],490.0,['LPA ➔ NUE (Layover Line)']
duty_seed_5377,"[3505309506, 3505309394, 3505309559]",491.0,['HAM ➔ MUC ➔ (MUC🚌STR) ➔ BUD ➔ HAM']
duty_seed_5378,"[3504618964, 3504618821]",492.5,['STR ➔ PMI ➔ CGN']
duty_seed_5379,"[3504618951, 3504618941]",492.5,['OTP ➔ STR ➔ NCE']
duty_seed_5405,"[3504638585, 3504638574]",492.5,['NCE ➔ BER ➔ STR']
duty_seed_5434,"[3504676368, 3504676889]",492.5,['STR ➔ PMI ➔ DUS']
duty_seed_5437,"[3504676389, 3504676455]",492.5,['SKG ➔ STR ➔ TIA']
duty_seed_5439,"[3504676792, 3504676771]",492.5,['HER ➔ BER ➔ CGN']
duty_seed_5447,"[3504676234, 3504676235]",492.5,['CGN ➔ RHO ➔ CGN']
duty_seed_5455,"[3505309542, 3505309543]",492.5,['HAM ➔ FAO ➔ HAM']
duty_seed_5484,"[3505311017, 3505311018]",492.5,['HAM ➔ FAO ➔ HAM']
duty_seed_5485,"[3505310828, 3505310744]",492.5,['STR ➔ PMI ➔ CGN']
duty_seed_5488,"[3505311053, 3505311054]",492.5,['BER ➔ XRY ➔ BER']
duty_seed_5531,"[3504657786, 3504657755]",495.0,['NAP ➔ STR ➔ RMO']
duty_seed_5533,"[3504657803, 3504657834]",495.0,['DTM ➔ PMI ➔ NUE']
duty_seed_5553,"[3504676767, 3504676976, 3504676803]",495.0,['BER ➔ DUS ➔ SPU ➔ BER']
duty_seed_5559,"[3504676380, 3504676414]",495.0,['PMI ➔ STR ➔ BUD']
duty_seed_5588,"[3505310060, 3505310375]",495.0,['STR ➔ PMI ➔ DUS']
duty_seed_5600,"[3505310288, 3505310314]",495.0,['IBZ ➔ BER ➔ DUS']
duty_seed_5602,"[3505310759, 3505310760]",495.0,['CGN ➔ RHO ➔ CGN']
duty_seed_5603,"[3505311088, 3505310728]",495.0,['DUS ➔ BCN ➔ CGN']
duty_seed_5607,"[3505311147, 3505311146]",495.0,['DUS ➔ RHO ➔ DUS']
duty_seed_5609,[3504619028],495.0,['NUE ➔ LPA (Layover Line)']
duty_seed_5638,"[3504638181, 3504638725]",497.5,['STR ➔ LHR ➔ DUS']
duty_seed_5660,"[3504657669, 3504658172]",497.5,['STR ➔ LHR ➔ DUS']
duty_seed_5675,"[3504658215, 3504658216]",497.5,['DUS ➔ RHO ➔ DUS']
duty_seed_5683,"[3504676345, 3504676861]",497.5,['STR ➔ LHR ➔ DUS']
duty_seed_5703,"[3505309348, 3505309646]",497.5,['STR ➔ LHR ➔ DUS']
duty_seed_5709,"[3505309379, 3505309336]",497.5,['HER ➔ STR ➔ HAM']
duty_seed_5713,"[3505309361, 3505309354]",497.5,['VLC ➔ STR ➔ OTP']
duty_seed_5723,"[3505310032, 3505310351]",497.5,['STR ➔ LHR ➔ DUS']
duty_seed_5732,"[3505310294, 3505310277]",497.5,['PMI ➔ BER ➔ DUS']
duty_seed_5739,"[3505310824, 3505310737]",497.5,['STR ➔ PMI ➔ CGN']
duty_seed_5741,"[3505310814, 3505311093]",497.5,['STR ➔ LHR ➔ DUS']
duty_seed_5743,"[3505310847, 3505310856]",497.5,['SKG ➔ STR ➔ PMO']
duty_seed_5747,"[3505311194, 3505310865]",497.5,['DUS ➔ BRI ➔ STR']
duty_seed_5749,"[3504638093, 3504638303, 3504638166]",498.5,['CGN ➔ MUC ➔ (MUC🚌STR) ➔ ZAG ➔ CGN']
duty_seed_5751,"[3504618979, 3504618941]",500.0,['SKG ➔ STR ➔ NCE']
duty_seed_5777,"[3504638380, 3504638753]",500.0,['NUE ➔ PMI ➔ DUS']
duty_seed_5781,"[3504638770, 3504638771]",500.0,['DUS ➔ RHO ➔ DUS']
duty_seed_5786,"[3504657698, 3504658198]",500.0,['STR ➔ PMI ➔ DUS']
duty_seed_5802,"[3504657805, 3504657613]",500.0,['DTM ➔ PMI ➔ CGN']
duty_seed_5803,"[3504676518, 3504676889]",500.0,['DTM ➔ PMI ➔ DUS']
duty_seed_5811,"[3504676950, 3504676504]",500.0,['DUS ➔ BGY ➔ HAJ']
duty_seed_5819,"[3504676366, 3504676414]",500.0,['AGP ➔ STR ➔ BUD']
duty_seed_5823,"[3505309544, 3505309545]",500.0,['HAM ➔ RHO ➔ HAM']
duty_seed_5825,"[3505309697, 3505309698]",500.0,['DUS ➔ RHO ➔ DUS']
duty_seed_5829,"[3505309579, 3505309607]",500.0,['NCL ➔ BER ➔ DUS']
duty_seed_5835,"[3505309422, 3505309678]",500.0,['DTM ➔ PMI ➔ DUS']
duty_seed_5852,"[3505310253, 3505310421]",500.0,['HAM ➔ VIE ➔ DUS']
duty_seed_5854,"[3505311043, 3505310858]",500.0,['BER ➔ STR ➔ ZTH']
duty_seed_5857,"[3505310823, 3505310800]",500.0,['AGP ➔ STR ➔ HAM']
duty_seed_5862,"[3505310894, 3505311125]",500.0,['DTM ➔ PMI ➔ DUS']
duty_seed_5863,"[3504638446, 3504638573, 3504638461]",501.1,['HAM ➔ STR ➔ BER ➔ (BER🚌STR) ➔ HAM']
duty_seed_5866,"[3504619183, 3504619405]",502.5,['NUE ➔ PMI ➔ DUS']
duty_seed_5867,"[3504619326, 3504619492]",502.5,['BER ➔ DBV ➔ DUS']
duty_seed_5868,"[3504618963, 3504618941]",502.5,['PMI ➔ STR ➔ NCE']
duty_seed_5881,"[3504638264, 3504638709]",502.5,['STR ➔ DUB ➔ DUS']
duty_seed_5887,"[3504761353, 3504638177]",502.5,['OPO ➔ STR ➔ HAM']
duty_seed_5905,"[3504657773, 3504657755]",502.5,['VIE ➔ STR ➔ RMO']
duty_seed_5914,"[3504658096, 3504658089]",502.5,['AGP ➔ BER ➔ STR']
duty_seed_5919,"[3504676357, 3504676212]",502.5,['STR ➔ BCN ➔ CGN']
duty_seed_5936,"[3505309370, 3505309285]",502.5,['STR ➔ PMI ➔ CGN']
duty_seed_5964,"[3505310194, 3505310110]",502.5,['PMI ➔ HAJ ➔ BGY']
duty_seed_5968,"[3505310837, 3505310856]",502.5,['CFU ➔ STR ➔ PMO']
duty_seed_5982,"[3504618975, 3504618941]",505.0,['FAO ➔ STR ➔ NCE']
duty_seed_6020,"[3504657678, 3504657755]",505.0,['BCN ➔ STR ➔ RMO']
duty_seed_6037,"[3504762878, 3504657583]",505.0,['AGP ➔ BER ➔ CGN']
duty_seed_6043,"[3504676340, 3504676435, 3504676436, 3504676663]",505.0,['HAM ➔ STR ➔ OLB ➔ STR ➔ HAM']
duty_seed_6044,"[3504676778, 3504676800]",505.0,['NCE ➔ BER ➔ SPU']
duty_seed_6082,"[3505311019, 3505311020]",505.0,['HAM ➔ RHO ➔ HAM']
duty_seed_6092,[3504619009],505.0,['HAJ ➔ LPA (Layover Line)']
duty_seed_6093,[3505310119],505.0,['RMF ➔ NUE (Layover Line)']
duty_seed_6094,"[3504619337, 3504619003]",506.0,['DUS ➔ MUC ➔ (MUC🚌STR) ➔ SPU']
duty_seed_6104,"[3504618981, 3504618941]",507.5,['ATH ➔ STR ➔ NCE']
duty_seed_6108,"[3504618952, 3504618953, 3504618987, 3504618988]",507.5,['STR ➔ BCN ➔ STR ➔ VIE ➔ STR']
duty_seed_6116,"[3504638577, 3504638603, 3504638755]",507.5,['DUS ➔ BER ➔ PMI ➔ DUS']
duty_seed_6141,"[3504657690, 3504658198]",507.5,['STR ➔ PMI ➔ DUS']
duty_seed_6143,"[3504657776, 3504657755]",507.5,['BUD ➔ STR ➔ RMO']
duty_seed_6156,"[3504657965, 3504658140]",507.5,['HAM ➔ ARN ➔ DUS']
duty_seed_6170,"[3504676200, 3504676825]",507.5,['CGN ➔ ARN ➔ DUS']
duty_seed_6184,"[3505309585, 3505309442]",507.5,['PMI ➔ BER ➔ SZG']
duty_seed_6187,"[3505310058, 3505310375]",507.5,['STR ➔ PMI ➔ DUS']
duty_seed_6194,"[3505310071, 3505310080]",507.5,['FAO ➔ STR ➔ KRK']
duty_seed_6201,"[3505310286, 3505310277]",507.5,['AGP ➔ BER ➔ DUS']
duty_seed_6215,"[3505311046, 3505311055, 3505310744]",507.5,['CGN ➔ BER ➔ PMI ➔ CGN']
duty_seed_6266,"[3504657726, 3504657755]",510.0,['SKG ➔ STR ➔ RMO']
duty_seed_6299,"[3505309366, 3505309285]",510.0,['STR ➔ PMI ➔ CGN']
duty_seed_6300,"[3505309356, 3505309638]",510.0,['STR ➔ BCN ➔ DUS']
duty_seed_6301,"[3505309751, 3505309565]",510.0,['DUS ➔ OLB ➔ HAM']
duty_seed_6314,"[3505310445, 3505310268]",510.0,['DUS ➔ OLB ➔ HAM']
duty_seed_6317,"[3505310263, 3505310436]",510.0,['HAM ➔ VCE ➔ DUS']
duty_seed_6322,[3505310104],510.0,['HAJ ➔ TFS']
duty_seed_6324,"[3505310051, 3505310276]",510.0,['VLC ➔ STR ➔ BER']
duty_seed_6331,"[3505310874, 3505310799]",510.0,['STR ➔ SPU ➔ CGN']
duty_seed_6374,"[3504638461, 3504638524, 3504638198]",512.5,['STR ➔ HAM ➔ BCN ➔ STR']
duty_seed_6440,"[3505309735, 3505309355]",512.5,['DUS ➔ OTP ➔ STR']
duty_seed_6445,"[3505310279, 3505310280, 3505309947]",512.5,['BER ➔ GOT ➔ BER ➔ CGN']
duty_seed_6457,"[3505310073, 3505310276]",512.5,['HER ➔ STR ➔ BER']
duty_seed_6462,"[3505310880, 3505310740]",512.5,['HAJ ➔ PMI ➔ CGN']
duty_seed_6490,"[3504619349, 3504638693]",515.0,['DUS ➔ KEF ➔ DUS']
duty_seed_6515,"[3504657604, 3504658198]",515.0,['CGN ➔ PMI ➔ DUS']
duty_seed_6567,"[3505309618, 3505310323]",515.0,['DUS ➔ KEF ➔ DUS']
duty_seed_6568,"[3505310094, 3505310448]",515.0,['STR ➔ NAP ➔ DUS']
duty_seed_6577,"[3505310301, 3505310302]",515.0,['BER ➔ FAO ➔ BER']
duty_seed_6578,"[3505310317, 3505309956]",515.0,['DUS ➔ ARN ➔ CGN']
duty_seed_6587,"[3504618882, 3504619492]",517.5,['CGN ➔ DBV ➔ DUS']
duty_seed_6619,"[3504638217, 3504638218, 3504638258, 3504638259]",517.5,['STR ➔ PMI ➔ STR ➔ VIE ➔ STR']
duty_seed_6636,"[3504657681, 3504658188]",517.5,['STR ➔ VLC ➔ DUS']
duty_seed_6675,"[3505309478, 3505309675]",517.5,['NUE ➔ PMI ➔ DUS']
duty_seed_6688,"[3505310197, 3505310375]",517.5,['HAJ ➔ PMI ➔ DUS']
duty_seed_6691,"[3505310114, 3505310242]",517.5,['DTM ➔ PMI ➔ HAM']
duty_seed_6708,"[3505310954, 3505310738]",517.5,['NUE ➔ PMI ➔ CGN']
duty_seed_6715,"[3504638498, 3504638361, 3504638475]",518.6,['HAM ➔ ARN ➔ BER ➔ (BER🚌STR) ➔ HAM']
duty_seed_6722,"[3504619177, 3504618819]",520.0,['NUE ➔ PMI ➔ CGN']
duty_seed_6744,"[3504638319, 3504638122]",520.0,['HAJ ➔ PMI ➔ CGN']
duty_seed_6780,"[3504676487, 3504676222]",520.0,['HAJ ➔ PMI ➔ CGN']
duty_seed_6787,"[3504676356, 3504676455]",520.0,['SJJ ➔ STR ➔ TIA']
duty_seed_6788,"[3504676391, 3504676455]",520.0,['OPO ➔ STR ➔ TIA']
duty_seed_6791,"[3504676616, 3504676224]",520.0,['HAJ ➔ PMI ➔ CGN']
duty_seed_6812,"[3505309360, 3505309663]",520.0,['STR ➔ VLC ➔ DUS']
duty_seed_6818,"[3505309390, 3505309391, 3505309368, 3505309373]",520.0,['STR ➔ VIE ➔ STR ➔ PMI ➔ STR']
duty_seed_6819,"[3505309587, 3505309576]",520.0,['PMI ➔ BER ➔ HEL']
duty_seed_6820,"[3505309524, 3505309359]",520.0,['HAM ➔ BCN ➔ STR']
duty_seed_6824,"[3505310176, 3505309979]",520.0,['NUE ➔ PMI ➔ CGN']
duty_seed_6861,"[3504619021, 3504619413]",522.5,['DTM ➔ PMI ➔ DUS']
duty_seed_6879,"[3504638363, 3504638461]",522.5,['ARN ➔ STR ➔ HAM']
duty_seed_6883,"[3504638584, 3504638515]",522.5,['BER ➔ NCE ➔ HAM']
duty_seed_6897,"[3504657833, 3504657603]",522.5,['NUE ➔ PMI ➔ CGN']
duty_seed_6920,"[3504676388, 3504676736]",522.5,['STR ➔ SKG ➔ HAM']
duty_seed_6922,"[3504676358, 3504676455]",522.5,['BCN ➔ STR ➔ TIA']
duty_seed_6924,"[3504676385, 3504676455]",522.5,['FAO ➔ STR ➔ TIA']
duty_seed_6927,"[3504676458, 3504676462, 3504676341]",522.5,['STR ➔ SPU ➔ STR ➔ HAM']
duty_seed_6938,"[3505309424, 3505309285]",522.5,['DTM ➔ PMI ➔ CGN']
duty_seed_6939,"[3505309673, 3505309285]",522.5,['DUS ➔ PMI ➔ CGN']
duty_seed_6981,"[3505310315, 3505310276]",523.5,['DUS ➔ MUC ➔ (MUC🚌STR) ➔ BER']
duty_seed_6998,"[3504619209, 3504619127, 3504619336]",525.0,['HAM ➔ ARN ➔ BER ➔ DUS']
duty_seed_7047,"[3504657722, 3504657724]",525.0,['STR ➔ LCA ➔ STR']
duty_seed_7051,"[3504658115, 3504657651]",525.0,['BER ➔ SPU ➔ CGN']
duty_seed_7105,"[3505310069, 3505310276]",525.0,['LIS ➔ STR ➔ BER']
duty_seed_7190,"[3504676387, 3504676455]",527.5,['HER ➔ STR ➔ TIA']
duty_seed_7208,"[3505309470, 3505309279]",527.5,['NUE ➔ PMI ➔ CGN']
duty_seed_7213,"[3505309408, 3505309409, 3505309352, 3505309353]",527.5,['STR ➔ SPU ➔ STR ➔ LHR ➔ STR']
duty_seed_7273,"[3504619013, 3504618821]",530.0,['HAJ ➔ PMI ➔ CGN']
duty_seed_7276,"[3504618950, 3504619465]",530.0,['STR ➔ OTP ➔ DUS']
duty_seed_7327,"[3504638732, 3504638598]",530.0,['DUS ➔ BIO ➔ BER']
duty_seed_7329,"[3504638607, 3504638132]",530.0,['BER ➔ PMI ➔ CGN']
duty_seed_7358,"[3504676782, 3504676771]",530.0,['PMI ➔ BER ➔ CGN']
duty_seed_7380,"[3505309273, 3505309638]",530.0,['CGN ➔ BCN ➔ DUS']
duty_seed_7389,"[3505309982, 3505310375]",530.0,['CGN ➔ PMI ➔ DUS']
duty_seed_7397,"[3505310307, 3505310468]",530.0,['BER ➔ SPU ➔ DUS']
duty_seed_7410,"[3505310927, 3505311123]",530.0,['BER ➔ PMI ➔ DUS']
duty_seed_7454,"[3504638213, 3504638751]",532.5,['STR ➔ PMI ➔ DUS']
duty_seed_7503,"[3504676555, 3504676554]",532.5,['STR ➔ PRN ➔ DUS']
duty_seed_7621,"[3504638153, 3504638180, 3504638575]",535.0,['CGN ➔ VCE ➔ STR ➔ BER']
duty_seed_7648,"[3504676583, 3504676222]",535.0,['NUE ➔ PMI ➔ CGN']
duty_seed_7674,"[3505309396, 3505309742]",535.0,['STR ➔ CTA ➔ DUS']
duty_seed_7676,"[3505309425, 3505309420]",535.0,['PMI ➔ DTM ➔ SPU']
duty_seed_7699,"[3505310862, 3505311185]",535.0,['STR ➔ OLB ➔ DUS']
duty_seed_7701,"[3505311206, 3505310875, 3505310812]",535.0,['DUS ➔ SPU ➔ STR ➔ VCE']
duty_seed_7736,"[3504638225, 3504638781]",537.5,['STR ➔ SKG ➔ DUS']
duty_seed_7881,"[3504638639, 3504638170, 3504638177]",540.0,['ZRH ➔ BER ➔ STR ➔ HAM']
duty_seed_7941,"[3504676416, 3504676417, 3504676396, 3504676403]",540.0,['STR ➔ PMO ➔ STR ➔ VIE ➔ STR']
duty_seed_7964,"[3505309763, 3505309329]",540.0,['DUS ➔ SPU ➔ CGN']
duty_seed_7973,"[3505309759, 3505310459]",540.0,['DUS ➔ RAK ➔ DUS']
duty_seed_7993,"[3505310993, 3505310818]",540.0,['HAM ➔ VLC ➔ STR']
duty_seed_7998,"[3505310214, 3505310276]",541.0,['HAM ➔ MUC ➔ (MUC🚌STR) ➔ BER']
duty_seed_8005,"[3504619194, 3504618819]",542.5,['HAJ ➔ PMI ➔ CGN']
duty_seed_8065,"[3504658047, 3504657613]",542.5,['HAM ➔ PMI ➔ CGN']
duty_seed_8066,"[3504676585, 3504676222]",542.5,['NUE ➔ PMI ➔ CGN']
duty_seed_8071,"[3504676374, 3504676375, 3504676657, 3504676660]",542.5,['STR ➔ PMI ➔ STR ➔ HAM ➔ STR']
duty_seed_8104,"[3505309980, 3505310375]",542.5,['CGN ➔ PMI ➔ DUS']
duty_seed_8124,"[3505310921, 3505310922, 3505310982]",542.5,['ARN ➔ BER ➔ ARN ➔ HAM']
duty_seed_8155,"[3504638378, 3504638122]",545.0,['NUE ➔ PMI ➔ CGN']
duty_seed_8206,"[3504676875, 3504676320]",545.0,['DUS ➔ ALC ➔ CGN']
duty_seed_8235,"[3505310108, 3505310375]",545.0,['HAJ ➔ PMI ➔ DUS']
duty_seed_8280,"[3504619317, 3504618789]",547.5,['IBZ ➔ BER ➔ CGN']
duty_seed_8345,"[3504676914, 3504676736]",547.5,['DUS ➔ SKG ➔ HAM']
duty_seed_8350,"[3504676812, 3504676551, 3504676969]",547.5,['DUS ➔ BER ➔ BRI ➔ DUS']
duty_seed_8436,"[3504619006, 3504619003]",550.0,['AGA ➔ STR ➔ SPU']
duty_seed_8544,"[3505310090, 3505310437]",550.0,['STR ➔ CTA ➔ DUS']
duty_seed_8576,"[3505311072, 3505310812]",551.1,['SPU ➔ BER ➔ (BER🚌STR) ➔ VCE']
duty_seed_8643,"[3504657795, 3504658198]",552.5,['HAJ ➔ PMI ➔ DUS']
duty_seed_8662,"[3504657867, 3504657797]",552.5,['PMI ➔ HAJ ➔ SKG']
duty_seed_8718,"[3505310808, 3505310809]",552.5,['STR ➔ FNC ➔ STR']
duty_seed_8846,"[3505309404, 3505309405, 3505309352, 3505309353]",555.0,['STR ➔ NAP ➔ STR ➔ LHR ➔ STR']
duty_seed_8865,"[3505310819, 3505311111]",555.0,['STR ➔ VLC ➔ DUS']
duty_seed_8894,"[3504618977, 3504619434]",557.5,['STR ➔ SKG ➔ DUS']
duty_seed_8895,"[3504619320, 3504619257]",557.5,['BER ➔ PMI ➔ HAM']
duty_seed_8927,"[3504638279, 3504638280, 3504638258, 3504638259]",557.5,['STR ➔ PMO ➔ STR ➔ VIE ➔ STR']
duty_seed_8994,"[3505309412, 3505309285]",557.5,['HAJ ➔ PMI ➔ CGN']
duty_seed_8997,"[3505309580, 3505309515]",557.5,['BER ➔ NCE ➔ HAM']
duty_seed_9011,"[3505310291, 3505310242]",557.5,['BER ➔ PMI ➔ HAM']
duty_seed_9015,"[3505310050, 3505309975]",557.5,['STR ➔ VLC ➔ CGN']
duty_seed_9059,"[3504619318, 3504618967, 3504618920]",560.0,['BER ➔ PMI ➔ STR ➔ BER']
duty_seed_9207,"[3505310846, 3505311159]",560.0,['STR ➔ SKG ➔ DUS']
duty_seed_9376,"[3504638675, 3504638236, 3504638789]",563.5,['DUS ➔ MUC ➔ (MUC🚌STR) ➔ KRK ➔ DUS']
duty_seed_9399,"[3504618830, 3504618831]",565.0,['CGN ➔ FNC ➔ CGN']
duty_seed_9470,"[3504676486, 3504676558]",565.0,['AGP ➔ HAJ ➔ PRN']
duty_seed_9499,"[3505309294, 3505309295]",565.0,['CGN ➔ FNC ➔ CGN']
duty_seed_9547,"[3505310999, 3505311105]",565.0,['HAM ➔ ALC ➔ DUS']
duty_seed_9549,"[3505310115, 3505310311]",565.2,['PMI ➔ DTM ➔ (DTM🚌DUS) ➔ DRS']
duty_seed_9599,"[3504638764, 3504638765]",567.5,['DUS ➔ FNC ➔ DUS']
duty_seed_9668,"[3505309380, 3505309706]",567.5,['STR ➔ SKG ➔ DUS']
duty_seed_9669,"[3505309689, 3505309690]",567.5,['DUS ➔ FNC ➔ DUS']
duty_seed_9701,"[3505310287, 3505309977]",567.5,['BER ➔ IBZ ➔ CGN']
duty_seed_9713,"[3505310882, 3505311159]",567.5,['HAJ ➔ SKG ➔ DUS']
duty_seed_9714,"[3505310822, 3505310732]",567.5,['STR ➔ AGP ➔ CGN']
duty_seed_9721,"[3505311140, 3505311141]",567.5,['DUS ➔ FNC ➔ DUS']
duty_seed_9781,"[3504638321, 3504638322, 3504638323, 3504638324]",570.0,['HAJ ➔ BGY ➔ HAJ ➔ FCO ➔ HAJ']
duty_seed_9792,"[3504657725, 3504658222]",570.0,['STR ➔ SKG ➔ DUS']
duty_seed_9810,"[3504657648, 3504657649]",570.0,['CGN ➔ LCA ➔ CGN']
duty_seed_9815,"[3504676445, 3504676449, 3504676455]",570.0,['STR ➔ FCO ➔ STR ➔ TIA']
duty_seed_9857,"[3505309423, 3505309420]",570.0,['PMI ➔ DTM ➔ SPU']
duty_seed_9873,"[3505309337, 3505309368, 3505309373]",570.0,['HAM ➔ STR ➔ PMI ➔ STR']
duty_seed_9900,"[3505310807, 3505310812]",570.0,['LPA ➔ STR ➔ VCE']
duty_seed_9905,"[3505310794, 3505310795]",570.0,['CGN ➔ LCA ➔ CGN']
duty_seed_10076,"[3505309599, 3505309332]",572.5,['EBL ➔ BER ➔ STR']
duty_seed_10124,"[3504638360, 3504638583, 3504638475]",573.6,['HAM ➔ GRZ ➔ BER ➔ (BER🚌STR) ➔ HAM']
duty_seed_10137,"[3504618980, 3504618837]",575.0,['STR ➔ ATH ➔ CGN']
duty_seed_10150,"[3504638601, 3504638749]",575.0,['BER ➔ PMI ➔ DUS']
duty_seed_10174,"[3504638170, 3504638201, 3504638587]",575.0,['BER ➔ STR ➔ AGP ➔ BER']
duty_seed_10191,"[3504657799, 3504658270]",575.0,['HAJ ➔ OLB ➔ DUS']
duty_seed_10202,"[3504658278, 3504658279]",575.0,['DUS ➔ LCA ➔ DUS']
duty_seed_10218,"[3504676390, 3504676718]",575.0,['STR ➔ OPO ➔ HAM']
duty_seed_10294,"[3505311200, 3505311201]",575.0,['DUS ➔ LCA ➔ DUS']
duty_seed_10299,"[3504619020, 3504619329]",575.2,['PMI ➔ DTM ➔ (DTM🚌DUS) ➔ GWT']
duty_seed_10300,"[3504657802, 3504658123]",575.2,['SPU ➔ DTM ➔ (DTM🚌DUS) ➔ HAM']
duty_seed_10319,"[3504618959, 3504618922]",577.5,['TFS ➔ STR ➔ HAM']
duty_seed_10484,"[3505310068, 3505309993]",577.5,['STR ➔ LIS ➔ CGN']
duty_seed_10488,"[3505310462, 3505310461]",577.5,['DUS ➔ LCA ➔ DUS']
duty_seed_10501,"[3505310801, 3505310844, 3505311016]",577.5,['HAM ➔ STR ➔ CHQ ➔ HAM']
duty_seed_10506,"[3505311044, 3505310856]",578.6,['STR ➔ BER ➔ (BER🚌STR) ➔ PMO']
duty_seed_10521,"[3504619019, 3504619257]",580.0,['DTM ➔ PMI ➔ HAM']
duty_seed_10524,"[3504619311, 3504618791]",580.0,['ACE ➔ BER ➔ CGN']
duty_seed_10526,"[3504618956, 3504618958, 3504618991, 3504618992]",580.0,['STR ➔ VLC ➔ STR ➔ BUD ➔ STR']
duty_seed_10596,"[3504658079, 3504658080]",580.0,['HAM ➔ LCA ➔ HAM']
duty_seed_10621,"[3504676974, 3504676975]",580.0,['DUS ➔ LCA ➔ DUS']
duty_seed_10709,"[3505311039, 3505311040]",580.0,['HAM ➔ LCA ➔ HAM']
duty_seed_10716,[3504618914],580.0,['BER ➔ DWC (Layover Line)']
duty_seed_10939,"[3505310412, 3505310081, 3505310276]",582.5,['DUS ➔ KRK ➔ STR ➔ BER']
duty_seed_10951,"[3505310836, 3505311145]",582.5,['STR ➔ CFU ➔ DUS']
duty_seed_10989,"[3504619294, 3504619487]",585.0,['HAM ➔ FCO ➔ DUS']
duty_seed_11013,"[3504638191, 3504638192, 3504638258, 3504638259]",585.0,['STR ➔ OTP ➔ STR ➔ VIE ➔ STR']
duty_seed_11040,"[3504657683, 3504658040]",585.0,['STR ➔ AGP ➔ HAM']
duty_seed_11132,"[3505309596, 3505309597, 3505309442]",585.0,['BER ➔ SPU ➔ BER ➔ SZG']
duty_seed_11210,"[3504638572, 3504638303, 3504638166]",587.5,['BER ➔ STR ➔ ZAG ➔ CGN']
duty_seed_11308,"[3504676614, 3504676558]",587.5,['PMI ➔ HAJ ➔ PRN']
duty_seed_11399,"[3505310841, 3505310812]",587.5,['LCA ➔ STR ➔ VCE']
duty_seed_11405,"[3504676519, 3504676808]",587.7,['PMI ➔ DTM ➔ (DTM🚌DUS) ➔ HAM']
duty_seed_11428,"[3504618934, 3504618922]",590.0,['FUE ➔ STR ➔ HAM']
duty_seed_11500,"[3504762518, 3504657615]",590.0,['STR ➔ LIS ➔ CGN']
duty_seed_11612,[3504618918],590.0,['STR ➔ DWC (Layover Line)']
duty_seed_11718,"[3504658109, 3504658200]",592.5,['BER ➔ PMI ➔ DUS']
duty_seed_11804,"[3505309252, 3505309254]",592.5,['CGN ➔ FUE ➔ CGN']
duty_seed_11858,"[3504618792, 3504618793]",595.0,['CGN ➔ FUE ➔ CGN']
duty_seed_11859,"[3504618796, 3504618797]",595.0,['CGN ➔ ACE ➔ CGN']
duty_seed_11909,"[3504638098, 3504638099]",595.0,['CGN ➔ FUE ➔ CGN']
duty_seed_11961,"[3504657789, 3504657790]",595.0,['STR ➔ ACE ➔ STR']
duty_seed_12083,"[3505310870, 3505310871]",595.0,['STR ➔ ACE ➔ STR']
duty_seed_12090,"[3505309504, 3505309364]",596.0,['HAM ➔ MUC ➔ (MUC🚌STR) ➔ IBZ']
duty_seed_12111,"[3504619008, 3504618922]",597.5,['HRG ➔ STR ➔ HAM']
duty_seed_12208,"[3504676407, 3504676413, 3504676455]",597.5,['STR ➔ BUD ➔ STR ➔ TIA']
duty_seed_12283,"[3505311116, 3505311117]",597.5,['DUS ➔ FUE ➔ DUS']
duty_seed_12326,"[3504619394, 3504619395]",600.0,['DUS ➔ FUE ➔ DUS']
duty_seed_12348,"[3504638227, 3504638775]",600.0,['STR ➔ OPO ➔ DUS']
duty_seed_12371,"[3504638589, 3504638582]",600.0,['IBZ ➔ BER ➔ GRZ']
duty_seed_12417,"[3504657664, 3504657777]",600.0,['FUE ➔ STR ➔ BUD']
duty_seed_12435,"[3504676717, 3504676911]",600.0,['HAM ➔ OPO ➔ DUS']
duty_seed_12573,"[3504618976, 3504619277]",602.5,['STR ➔ HER ➔ HAM']
duty_seed_12575,"[3504619392, 3504619393]",602.5,['DUS ➔ FUE ➔ DUS']
